object_id,class,split,object_path
monitor_0507,monitor, test, monitor/test/monitor_0507.npy
monitor_0508,monitor, test, monitor/test/monitor_0508.npy
monitor_0509,monitor, test, monitor/test/monitor_0509.npy
monitor_0510,monitor, test, monitor/test/monitor_0510.npy
monitor_0511,monitor, test, monitor/test/monitor_0511.npy
monitor_0512,monitor, test, monitor/test/monitor_0512.npy
monitor_0513,monitor, test, monitor/test/monitor_0513.npy
monitor_0514,monitor, test, monitor/test/monitor_0514.npy
monitor_0515,monitor, test, monitor/test/monitor_0515.npy
monitor_0516,monitor, test, monitor/test/monitor_0516.npy
monitor_0517,monitor, test, monitor/test/monitor_0517.npy
monitor_0518,monitor, test, monitor/test/monitor_0518.npy
monitor_0519,monitor, test, monitor/test/monitor_0519.npy
monitor_0520,monitor, test, monitor/test/monitor_0520.npy
monitor_0521,monitor, test, monitor/test/monitor_0521.npy
monitor_0522,monitor, test, monitor/test/monitor_0522.npy
monitor_0523,monitor, test, monitor/test/monitor_0523.npy
monitor_0524,monitor, test, monitor/test/monitor_0524.npy
monitor_0525,monitor, test, monitor/test/monitor_0525.npy
monitor_0526,monitor, test, monitor/test/monitor_0526.npy
monitor_0527,monitor, test, monitor/test/monitor_0527.npy
monitor_0528,monitor, test, monitor/test/monitor_0528.npy
monitor_0529,monitor, test, monitor/test/monitor_0529.npy
monitor_0530,monitor, test, monitor/test/monitor_0530.npy
monitor_0531,monitor, test, monitor/test/monitor_0531.npy
monitor_0532,monitor, test, monitor/test/monitor_0532.npy
monitor_0533,monitor, test, monitor/test/monitor_0533.npy
monitor_0534,monitor, test, monitor/test/monitor_0534.npy
monitor_0535,monitor, test, monitor/test/monitor_0535.npy
monitor_0536,monitor, test, monitor/test/monitor_0536.npy
monitor_0537,monitor, test, monitor/test/monitor_0537.npy
monitor_0538,monitor, test, monitor/test/monitor_0538.npy
monitor_0539,monitor, test, monitor/test/monitor_0539.npy
monitor_0540,monitor, test, monitor/test/monitor_0540.npy
monitor_0541,monitor, test, monitor/test/monitor_0541.npy
monitor_0542,monitor, test, monitor/test/monitor_0542.npy
monitor_0543,monitor, test, monitor/test/monitor_0543.npy
monitor_0544,monitor, test, monitor/test/monitor_0544.npy
monitor_0545,monitor, test, monitor/test/monitor_0545.npy
monitor_0546,monitor, test, monitor/test/monitor_0546.npy
monitor_0547,monitor, test, monitor/test/monitor_0547.npy
monitor_0548,monitor, test, monitor/test/monitor_0548.npy
monitor_0549,monitor, test, monitor/test/monitor_0549.npy
monitor_0550,monitor, test, monitor/test/monitor_0550.npy
monitor_0551,monitor, test, monitor/test/monitor_0551.npy
monitor_0552,monitor, test, monitor/test/monitor_0552.npy
monitor_0553,monitor, test, monitor/test/monitor_0553.npy
monitor_0554,monitor, test, monitor/test/monitor_0554.npy
monitor_0555,monitor, test, monitor/test/monitor_0555.npy
monitor_0556,monitor, test, monitor/test/monitor_0556.npy
monitor_0557,monitor, test, monitor/test/monitor_0557.npy
monitor_0558,monitor, test, monitor/test/monitor_0558.npy
monitor_0559,monitor, test, monitor/test/monitor_0559.npy
monitor_0560,monitor, test, monitor/test/monitor_0560.npy
monitor_0561,monitor, test, monitor/test/monitor_0561.npy
monitor_0562,monitor, test, monitor/test/monitor_0562.npy
monitor_0563,monitor, test, monitor/test/monitor_0563.npy
monitor_0564,monitor, test, monitor/test/monitor_0564.npy
monitor_0565,monitor, test, monitor/test/monitor_0565.npy
monitor_0001,monitor, train, monitor/train/monitor_0001.npy
monitor_0002,monitor, train, monitor/train/monitor_0002.npy
monitor_0003,monitor, train, monitor/train/monitor_0003.npy
monitor_0004,monitor, train, monitor/train/monitor_0004.npy
monitor_0005,monitor, train, monitor/train/monitor_0005.npy
monitor_0006,monitor, train, monitor/train/monitor_0006.npy
monitor_0007,monitor, train, monitor/train/monitor_0007.npy
monitor_0008,monitor, train, monitor/train/monitor_0008.npy
monitor_0009,monitor, train, monitor/train/monitor_0009.npy
monitor_0010,monitor, train, monitor/train/monitor_0010.npy
monitor_0011,monitor, train, monitor/train/monitor_0011.npy
monitor_0012,monitor, train, monitor/train/monitor_0012.npy
monitor_0013,monitor, train, monitor/train/monitor_0013.npy
monitor_0014,monitor, train, monitor/train/monitor_0014.npy
monitor_0015,monitor, train, monitor/train/monitor_0015.npy
monitor_0016,monitor, train, monitor/train/monitor_0016.npy
monitor_0017,monitor, train, monitor/train/monitor_0017.npy
monitor_0018,monitor, train, monitor/train/monitor_0018.npy
monitor_0019,monitor, train, monitor/train/monitor_0019.npy
monitor_0020,monitor, train, monitor/train/monitor_0020.npy
monitor_0021,monitor, train, monitor/train/monitor_0021.npy
monitor_0022,monitor, train, monitor/train/monitor_0022.npy
monitor_0023,monitor, train, monitor/train/monitor_0023.npy
monitor_0024,monitor, train, monitor/train/monitor_0024.npy
monitor_0025,monitor, train, monitor/train/monitor_0025.npy
monitor_0026,monitor, train, monitor/train/monitor_0026.npy
monitor_0027,monitor, train, monitor/train/monitor_0027.npy
monitor_0028,monitor, train, monitor/train/monitor_0028.npy
monitor_0029,monitor, train, monitor/train/monitor_0029.npy
monitor_0030,monitor, train, monitor/train/monitor_0030.npy
monitor_0031,monitor, train, monitor/train/monitor_0031.npy
monitor_0032,monitor, train, monitor/train/monitor_0032.npy
monitor_0033,monitor, train, monitor/train/monitor_0033.npy
monitor_0034,monitor, train, monitor/train/monitor_0034.npy
monitor_0035,monitor, train, monitor/train/monitor_0035.npy
monitor_0036,monitor, train, monitor/train/monitor_0036.npy
monitor_0037,monitor, train, monitor/train/monitor_0037.npy
monitor_0038,monitor, train, monitor/train/monitor_0038.npy
monitor_0039,monitor, train, monitor/train/monitor_0039.npy
monitor_0040,monitor, train, monitor/train/monitor_0040.npy
monitor_0041,monitor, train, monitor/train/monitor_0041.npy
monitor_0042,monitor, train, monitor/train/monitor_0042.npy
monitor_0043,monitor, train, monitor/train/monitor_0043.npy
monitor_0044,monitor, train, monitor/train/monitor_0044.npy
monitor_0045,monitor, train, monitor/train/monitor_0045.npy
monitor_0046,monitor, train, monitor/train/monitor_0046.npy
monitor_0047,monitor, train, monitor/train/monitor_0047.npy
monitor_0048,monitor, train, monitor/train/monitor_0048.npy
monitor_0049,monitor, train, monitor/train/monitor_0049.npy
monitor_0050,monitor, train, monitor/train/monitor_0050.npy
monitor_0051,monitor, train, monitor/train/monitor_0051.npy
monitor_0052,monitor, train, monitor/train/monitor_0052.npy
monitor_0053,monitor, train, monitor/train/monitor_0053.npy
monitor_0054,monitor, train, monitor/train/monitor_0054.npy
monitor_0055,monitor, train, monitor/train/monitor_0055.npy
monitor_0056,monitor, train, monitor/train/monitor_0056.npy
monitor_0057,monitor, train, monitor/train/monitor_0057.npy
monitor_0058,monitor, train, monitor/train/monitor_0058.npy
monitor_0059,monitor, train, monitor/train/monitor_0059.npy
monitor_0060,monitor, train, monitor/train/monitor_0060.npy
monitor_0061,monitor, train, monitor/train/monitor_0061.npy
monitor_0062,monitor, train, monitor/train/monitor_0062.npy
monitor_0063,monitor, train, monitor/train/monitor_0063.npy
monitor_0064,monitor, train, monitor/train/monitor_0064.npy
monitor_0065,monitor, train, monitor/train/monitor_0065.npy
monitor_0066,monitor, train, monitor/train/monitor_0066.npy
monitor_0067,monitor, train, monitor/train/monitor_0067.npy
monitor_0068,monitor, train, monitor/train/monitor_0068.npy
monitor_0069,monitor, train, monitor/train/monitor_0069.npy
monitor_0070,monitor, train, monitor/train/monitor_0070.npy
monitor_0071,monitor, train, monitor/train/monitor_0071.npy
monitor_0072,monitor, train, monitor/train/monitor_0072.npy
monitor_0073,monitor, train, monitor/train/monitor_0073.npy
monitor_0074,monitor, train, monitor/train/monitor_0074.npy
monitor_0075,monitor, train, monitor/train/monitor_0075.npy
monitor_0076,monitor, train, monitor/train/monitor_0076.npy
monitor_0077,monitor, train, monitor/train/monitor_0077.npy
monitor_0078,monitor, train, monitor/train/monitor_0078.npy
monitor_0079,monitor, train, monitor/train/monitor_0079.npy
monitor_0080,monitor, train, monitor/train/monitor_0080.npy
monitor_0081,monitor, train, monitor/train/monitor_0081.npy
monitor_0082,monitor, train, monitor/train/monitor_0082.npy
monitor_0083,monitor, train, monitor/train/monitor_0083.npy
monitor_0084,monitor, train, monitor/train/monitor_0084.npy
monitor_0085,monitor, train, monitor/train/monitor_0085.npy
monitor_0086,monitor, train, monitor/train/monitor_0086.npy
monitor_0087,monitor, train, monitor/train/monitor_0087.npy
monitor_0088,monitor, train, monitor/train/monitor_0088.npy
monitor_0089,monitor, train, monitor/train/monitor_0089.npy
monitor_0090,monitor, train, monitor/train/monitor_0090.npy
monitor_0091,monitor, train, monitor/train/monitor_0091.npy
monitor_0092,monitor, train, monitor/train/monitor_0092.npy
monitor_0093,monitor, train, monitor/train/monitor_0093.npy
monitor_0094,monitor, train, monitor/train/monitor_0094.npy
monitor_0095,monitor, train, monitor/train/monitor_0095.npy
monitor_0096,monitor, train, monitor/train/monitor_0096.npy
monitor_0097,monitor, train, monitor/train/monitor_0097.npy
monitor_0098,monitor, train, monitor/train/monitor_0098.npy
monitor_0099,monitor, train, monitor/train/monitor_0099.npy
monitor_0100,monitor, train, monitor/train/monitor_0100.npy
monitor_0101,monitor, train, monitor/train/monitor_0101.npy
monitor_0102,monitor, train, monitor/train/monitor_0102.npy
monitor_0103,monitor, train, monitor/train/monitor_0103.npy
monitor_0104,monitor, train, monitor/train/monitor_0104.npy
monitor_0105,monitor, train, monitor/train/monitor_0105.npy
monitor_0106,monitor, train, monitor/train/monitor_0106.npy
monitor_0107,monitor, train, monitor/train/monitor_0107.npy
monitor_0108,monitor, train, monitor/train/monitor_0108.npy
monitor_0109,monitor, train, monitor/train/monitor_0109.npy
monitor_0110,monitor, train, monitor/train/monitor_0110.npy
monitor_0111,monitor, train, monitor/train/monitor_0111.npy
monitor_0112,monitor, train, monitor/train/monitor_0112.npy
monitor_0113,monitor, train, monitor/train/monitor_0113.npy
monitor_0114,monitor, train, monitor/train/monitor_0114.npy
monitor_0115,monitor, train, monitor/train/monitor_0115.npy
monitor_0116,monitor, train, monitor/train/monitor_0116.npy
monitor_0117,monitor, train, monitor/train/monitor_0117.npy
monitor_0118,monitor, train, monitor/train/monitor_0118.npy
monitor_0119,monitor, train, monitor/train/monitor_0119.npy
monitor_0120,monitor, train, monitor/train/monitor_0120.npy
monitor_0121,monitor, train, monitor/train/monitor_0121.npy
monitor_0122,monitor, train, monitor/train/monitor_0122.npy
monitor_0123,monitor, train, monitor/train/monitor_0123.npy
monitor_0124,monitor, train, monitor/train/monitor_0124.npy
monitor_0125,monitor, train, monitor/train/monitor_0125.npy
monitor_0126,monitor, train, monitor/train/monitor_0126.npy
monitor_0127,monitor, train, monitor/train/monitor_0127.npy
monitor_0128,monitor, train, monitor/train/monitor_0128.npy
monitor_0129,monitor, train, monitor/train/monitor_0129.npy
monitor_0130,monitor, train, monitor/train/monitor_0130.npy
monitor_0131,monitor, train, monitor/train/monitor_0131.npy
monitor_0132,monitor, train, monitor/train/monitor_0132.npy
monitor_0133,monitor, train, monitor/train/monitor_0133.npy
monitor_0134,monitor, train, monitor/train/monitor_0134.npy
monitor_0135,monitor, train, monitor/train/monitor_0135.npy
monitor_0136,monitor, train, monitor/train/monitor_0136.npy
monitor_0137,monitor, train, monitor/train/monitor_0137.npy
monitor_0138,monitor, train, monitor/train/monitor_0138.npy
monitor_0139,monitor, train, monitor/train/monitor_0139.npy
monitor_0140,monitor, train, monitor/train/monitor_0140.npy
monitor_0141,monitor, train, monitor/train/monitor_0141.npy
monitor_0142,monitor, train, monitor/train/monitor_0142.npy
monitor_0143,monitor, train, monitor/train/monitor_0143.npy
monitor_0144,monitor, train, monitor/train/monitor_0144.npy
monitor_0145,monitor, train, monitor/train/monitor_0145.npy
monitor_0146,monitor, train, monitor/train/monitor_0146.npy
monitor_0147,monitor, train, monitor/train/monitor_0147.npy
monitor_0148,monitor, train, monitor/train/monitor_0148.npy
monitor_0149,monitor, train, monitor/train/monitor_0149.npy
monitor_0150,monitor, train, monitor/train/monitor_0150.npy
monitor_0151,monitor, train, monitor/train/monitor_0151.npy
monitor_0152,monitor, train, monitor/train/monitor_0152.npy
monitor_0153,monitor, train, monitor/train/monitor_0153.npy
monitor_0154,monitor, train, monitor/train/monitor_0154.npy
monitor_0155,monitor, train, monitor/train/monitor_0155.npy
monitor_0156,monitor, train, monitor/train/monitor_0156.npy
monitor_0157,monitor, train, monitor/train/monitor_0157.npy
monitor_0158,monitor, train, monitor/train/monitor_0158.npy
monitor_0159,monitor, train, monitor/train/monitor_0159.npy
monitor_0160,monitor, train, monitor/train/monitor_0160.npy
monitor_0161,monitor, train, monitor/train/monitor_0161.npy
monitor_0162,monitor, train, monitor/train/monitor_0162.npy
monitor_0163,monitor, train, monitor/train/monitor_0163.npy
monitor_0164,monitor, train, monitor/train/monitor_0164.npy
monitor_0165,monitor, train, monitor/train/monitor_0165.npy
monitor_0166,monitor, train, monitor/train/monitor_0166.npy
monitor_0167,monitor, train, monitor/train/monitor_0167.npy
monitor_0168,monitor, train, monitor/train/monitor_0168.npy
monitor_0169,monitor, train, monitor/train/monitor_0169.npy
monitor_0170,monitor, train, monitor/train/monitor_0170.npy
monitor_0171,monitor, train, monitor/train/monitor_0171.npy
monitor_0172,monitor, train, monitor/train/monitor_0172.npy
monitor_0173,monitor, train, monitor/train/monitor_0173.npy
monitor_0174,monitor, train, monitor/train/monitor_0174.npy
monitor_0175,monitor, train, monitor/train/monitor_0175.npy
monitor_0176,monitor, train, monitor/train/monitor_0176.npy
monitor_0177,monitor, train, monitor/train/monitor_0177.npy
monitor_0178,monitor, train, monitor/train/monitor_0178.npy
monitor_0179,monitor, train, monitor/train/monitor_0179.npy
monitor_0180,monitor, train, monitor/train/monitor_0180.npy
monitor_0181,monitor, train, monitor/train/monitor_0181.npy
monitor_0182,monitor, train, monitor/train/monitor_0182.npy
monitor_0183,monitor, train, monitor/train/monitor_0183.npy
monitor_0184,monitor, train, monitor/train/monitor_0184.npy
monitor_0185,monitor, train, monitor/train/monitor_0185.npy
monitor_0186,monitor, train, monitor/train/monitor_0186.npy
monitor_0187,monitor, train, monitor/train/monitor_0187.npy
monitor_0188,monitor, train, monitor/train/monitor_0188.npy
monitor_0189,monitor, train, monitor/train/monitor_0189.npy
monitor_0190,monitor, train, monitor/train/monitor_0190.npy
monitor_0191,monitor, train, monitor/train/monitor_0191.npy
monitor_0192,monitor, train, monitor/train/monitor_0192.npy
monitor_0193,monitor, train, monitor/train/monitor_0193.npy
monitor_0194,monitor, train, monitor/train/monitor_0194.npy
monitor_0195,monitor, train, monitor/train/monitor_0195.npy
monitor_0196,monitor, train, monitor/train/monitor_0196.npy
monitor_0197,monitor, train, monitor/train/monitor_0197.npy
monitor_0198,monitor, train, monitor/train/monitor_0198.npy
monitor_0199,monitor, train, monitor/train/monitor_0199.npy
monitor_0200,monitor, train, monitor/train/monitor_0200.npy
monitor_0201,monitor, train, monitor/train/monitor_0201.npy
monitor_0202,monitor, train, monitor/train/monitor_0202.npy
monitor_0203,monitor, train, monitor/train/monitor_0203.npy
monitor_0204,monitor, train, monitor/train/monitor_0204.npy
monitor_0205,monitor, train, monitor/train/monitor_0205.npy
monitor_0206,monitor, train, monitor/train/monitor_0206.npy
monitor_0207,monitor, train, monitor/train/monitor_0207.npy
monitor_0208,monitor, train, monitor/train/monitor_0208.npy
monitor_0209,monitor, train, monitor/train/monitor_0209.npy
monitor_0210,monitor, train, monitor/train/monitor_0210.npy
monitor_0211,monitor, train, monitor/train/monitor_0211.npy
monitor_0212,monitor, train, monitor/train/monitor_0212.npy
monitor_0213,monitor, train, monitor/train/monitor_0213.npy
monitor_0214,monitor, train, monitor/train/monitor_0214.npy
monitor_0215,monitor, train, monitor/train/monitor_0215.npy
monitor_0216,monitor, train, monitor/train/monitor_0216.npy
monitor_0217,monitor, train, monitor/train/monitor_0217.npy
monitor_0218,monitor, train, monitor/train/monitor_0218.npy
monitor_0219,monitor, train, monitor/train/monitor_0219.npy
monitor_0220,monitor, train, monitor/train/monitor_0220.npy
monitor_0221,monitor, train, monitor/train/monitor_0221.npy
monitor_0222,monitor, train, monitor/train/monitor_0222.npy
monitor_0223,monitor, train, monitor/train/monitor_0223.npy
monitor_0224,monitor, train, monitor/train/monitor_0224.npy
monitor_0225,monitor, train, monitor/train/monitor_0225.npy
monitor_0226,monitor, train, monitor/train/monitor_0226.npy
monitor_0227,monitor, train, monitor/train/monitor_0227.npy
monitor_0228,monitor, train, monitor/train/monitor_0228.npy
monitor_0229,monitor, train, monitor/train/monitor_0229.npy
monitor_0230,monitor, train, monitor/train/monitor_0230.npy
monitor_0231,monitor, train, monitor/train/monitor_0231.npy
monitor_0232,monitor, train, monitor/train/monitor_0232.npy
monitor_0233,monitor, train, monitor/train/monitor_0233.npy
monitor_0234,monitor, train, monitor/train/monitor_0234.npy
monitor_0235,monitor, train, monitor/train/monitor_0235.npy
monitor_0236,monitor, train, monitor/train/monitor_0236.npy
monitor_0237,monitor, train, monitor/train/monitor_0237.npy
monitor_0238,monitor, train, monitor/train/monitor_0238.npy
monitor_0239,monitor, train, monitor/train/monitor_0239.npy
monitor_0240,monitor, train, monitor/train/monitor_0240.npy
monitor_0241,monitor, train, monitor/train/monitor_0241.npy
monitor_0242,monitor, train, monitor/train/monitor_0242.npy
monitor_0243,monitor, train, monitor/train/monitor_0243.npy
monitor_0244,monitor, train, monitor/train/monitor_0244.npy
monitor_0245,monitor, train, monitor/train/monitor_0245.npy
monitor_0246,monitor, train, monitor/train/monitor_0246.npy
monitor_0247,monitor, train, monitor/train/monitor_0247.npy
monitor_0248,monitor, train, monitor/train/monitor_0248.npy
monitor_0249,monitor, train, monitor/train/monitor_0249.npy
monitor_0250,monitor, train, monitor/train/monitor_0250.npy
monitor_0251,monitor, train, monitor/train/monitor_0251.npy
monitor_0252,monitor, train, monitor/train/monitor_0252.npy
monitor_0253,monitor, train, monitor/train/monitor_0253.npy
monitor_0254,monitor, train, monitor/train/monitor_0254.npy
monitor_0255,monitor, train, monitor/train/monitor_0255.npy
monitor_0256,monitor, train, monitor/train/monitor_0256.npy
monitor_0257,monitor, train, monitor/train/monitor_0257.npy
monitor_0258,monitor, train, monitor/train/monitor_0258.npy
monitor_0259,monitor, train, monitor/train/monitor_0259.npy
monitor_0260,monitor, train, monitor/train/monitor_0260.npy
monitor_0261,monitor, train, monitor/train/monitor_0261.npy
monitor_0262,monitor, train, monitor/train/monitor_0262.npy
monitor_0263,monitor, train, monitor/train/monitor_0263.npy
monitor_0264,monitor, train, monitor/train/monitor_0264.npy
monitor_0265,monitor, train, monitor/train/monitor_0265.npy
monitor_0266,monitor, train, monitor/train/monitor_0266.npy
monitor_0267,monitor, train, monitor/train/monitor_0267.npy
monitor_0268,monitor, train, monitor/train/monitor_0268.npy
monitor_0269,monitor, train, monitor/train/monitor_0269.npy
monitor_0270,monitor, train, monitor/train/monitor_0270.npy
monitor_0271,monitor, train, monitor/train/monitor_0271.npy
monitor_0272,monitor, train, monitor/train/monitor_0272.npy
monitor_0273,monitor, train, monitor/train/monitor_0273.npy
monitor_0274,monitor, train, monitor/train/monitor_0274.npy
monitor_0275,monitor, train, monitor/train/monitor_0275.npy
monitor_0276,monitor, train, monitor/train/monitor_0276.npy
monitor_0277,monitor, train, monitor/train/monitor_0277.npy
monitor_0278,monitor, train, monitor/train/monitor_0278.npy
monitor_0279,monitor, train, monitor/train/monitor_0279.npy
monitor_0280,monitor, train, monitor/train/monitor_0280.npy
monitor_0281,monitor, train, monitor/train/monitor_0281.npy
monitor_0282,monitor, train, monitor/train/monitor_0282.npy
monitor_0283,monitor, train, monitor/train/monitor_0283.npy
monitor_0284,monitor, train, monitor/train/monitor_0284.npy
monitor_0285,monitor, train, monitor/train/monitor_0285.npy
monitor_0286,monitor, train, monitor/train/monitor_0286.npy
monitor_0287,monitor, train, monitor/train/monitor_0287.npy
monitor_0288,monitor, train, monitor/train/monitor_0288.npy
monitor_0289,monitor, train, monitor/train/monitor_0289.npy
monitor_0290,monitor, train, monitor/train/monitor_0290.npy
monitor_0291,monitor, train, monitor/train/monitor_0291.npy
monitor_0292,monitor, train, monitor/train/monitor_0292.npy
monitor_0293,monitor, train, monitor/train/monitor_0293.npy
monitor_0294,monitor, train, monitor/train/monitor_0294.npy
monitor_0295,monitor, train, monitor/train/monitor_0295.npy
monitor_0296,monitor, train, monitor/train/monitor_0296.npy
monitor_0297,monitor, train, monitor/train/monitor_0297.npy
monitor_0298,monitor, train, monitor/train/monitor_0298.npy
monitor_0299,monitor, train, monitor/train/monitor_0299.npy
monitor_0300,monitor, train, monitor/train/monitor_0300.npy
monitor_0301,monitor, train, monitor/train/monitor_0301.npy
monitor_0302,monitor, train, monitor/train/monitor_0302.npy
monitor_0303,monitor, train, monitor/train/monitor_0303.npy
monitor_0304,monitor, train, monitor/train/monitor_0304.npy
monitor_0305,monitor, train, monitor/train/monitor_0305.npy
monitor_0306,monitor, train, monitor/train/monitor_0306.npy
monitor_0307,monitor, train, monitor/train/monitor_0307.npy
monitor_0308,monitor, train, monitor/train/monitor_0308.npy
monitor_0309,monitor, train, monitor/train/monitor_0309.npy
monitor_0310,monitor, train, monitor/train/monitor_0310.npy
monitor_0311,monitor, train, monitor/train/monitor_0311.npy
monitor_0312,monitor, train, monitor/train/monitor_0312.npy
monitor_0313,monitor, train, monitor/train/monitor_0313.npy
monitor_0314,monitor, train, monitor/train/monitor_0314.npy
monitor_0315,monitor, train, monitor/train/monitor_0315.npy
monitor_0316,monitor, train, monitor/train/monitor_0316.npy
monitor_0317,monitor, train, monitor/train/monitor_0317.npy
monitor_0318,monitor, train, monitor/train/monitor_0318.npy
monitor_0319,monitor, train, monitor/train/monitor_0319.npy
monitor_0320,monitor, train, monitor/train/monitor_0320.npy
monitor_0321,monitor, train, monitor/train/monitor_0321.npy
monitor_0322,monitor, train, monitor/train/monitor_0322.npy
monitor_0323,monitor, train, monitor/train/monitor_0323.npy
monitor_0324,monitor, train, monitor/train/monitor_0324.npy
monitor_0325,monitor, train, monitor/train/monitor_0325.npy
monitor_0326,monitor, train, monitor/train/monitor_0326.npy
monitor_0327,monitor, train, monitor/train/monitor_0327.npy
monitor_0328,monitor, train, monitor/train/monitor_0328.npy
monitor_0329,monitor, train, monitor/train/monitor_0329.npy
monitor_0330,monitor, train, monitor/train/monitor_0330.npy
monitor_0331,monitor, train, monitor/train/monitor_0331.npy
monitor_0332,monitor, train, monitor/train/monitor_0332.npy
monitor_0333,monitor, train, monitor/train/monitor_0333.npy
monitor_0334,monitor, train, monitor/train/monitor_0334.npy
monitor_0335,monitor, train, monitor/train/monitor_0335.npy
monitor_0336,monitor, train, monitor/train/monitor_0336.npy
monitor_0337,monitor, train, monitor/train/monitor_0337.npy
monitor_0338,monitor, train, monitor/train/monitor_0338.npy
monitor_0339,monitor, train, monitor/train/monitor_0339.npy
monitor_0340,monitor, train, monitor/train/monitor_0340.npy
monitor_0341,monitor, train, monitor/train/monitor_0341.npy
monitor_0342,monitor, train, monitor/train/monitor_0342.npy
monitor_0343,monitor, train, monitor/train/monitor_0343.npy
monitor_0344,monitor, train, monitor/train/monitor_0344.npy
monitor_0345,monitor, train, monitor/train/monitor_0345.npy
monitor_0346,monitor, train, monitor/train/monitor_0346.npy
monitor_0347,monitor, train, monitor/train/monitor_0347.npy
monitor_0348,monitor, train, monitor/train/monitor_0348.npy
monitor_0349,monitor, train, monitor/train/monitor_0349.npy
monitor_0350,monitor, train, monitor/train/monitor_0350.npy
monitor_0351,monitor, train, monitor/train/monitor_0351.npy
monitor_0352,monitor, train, monitor/train/monitor_0352.npy
monitor_0353,monitor, train, monitor/train/monitor_0353.npy
monitor_0354,monitor, train, monitor/train/monitor_0354.npy
monitor_0355,monitor, train, monitor/train/monitor_0355.npy
monitor_0356,monitor, train, monitor/train/monitor_0356.npy
monitor_0357,monitor, train, monitor/train/monitor_0357.npy
monitor_0358,monitor, train, monitor/train/monitor_0358.npy
monitor_0359,monitor, train, monitor/train/monitor_0359.npy
monitor_0360,monitor, train, monitor/train/monitor_0360.npy
monitor_0361,monitor, train, monitor/train/monitor_0361.npy
monitor_0362,monitor, train, monitor/train/monitor_0362.npy
monitor_0363,monitor, train, monitor/train/monitor_0363.npy
monitor_0364,monitor, train, monitor/train/monitor_0364.npy
monitor_0365,monitor, train, monitor/train/monitor_0365.npy
monitor_0366,monitor, train, monitor/train/monitor_0366.npy
monitor_0367,monitor, train, monitor/train/monitor_0367.npy
monitor_0368,monitor, train, monitor/train/monitor_0368.npy
monitor_0369,monitor, train, monitor/train/monitor_0369.npy
monitor_0370,monitor, train, monitor/train/monitor_0370.npy
monitor_0371,monitor, train, monitor/train/monitor_0371.npy
monitor_0372,monitor, train, monitor/train/monitor_0372.npy
monitor_0373,monitor, train, monitor/train/monitor_0373.npy
monitor_0374,monitor, train, monitor/train/monitor_0374.npy
monitor_0375,monitor, train, monitor/train/monitor_0375.npy
monitor_0376,monitor, train, monitor/train/monitor_0376.npy
monitor_0377,monitor, train, monitor/train/monitor_0377.npy
monitor_0378,monitor, train, monitor/train/monitor_0378.npy
monitor_0379,monitor, train, monitor/train/monitor_0379.npy
monitor_0380,monitor, train, monitor/train/monitor_0380.npy
monitor_0381,monitor, train, monitor/train/monitor_0381.npy
monitor_0382,monitor, train, monitor/train/monitor_0382.npy
monitor_0383,monitor, train, monitor/train/monitor_0383.npy
monitor_0384,monitor, train, monitor/train/monitor_0384.npy
monitor_0385,monitor, train, monitor/train/monitor_0385.npy
monitor_0386,monitor, train, monitor/train/monitor_0386.npy
monitor_0387,monitor, train, monitor/train/monitor_0387.npy
monitor_0388,monitor, train, monitor/train/monitor_0388.npy
monitor_0389,monitor, train, monitor/train/monitor_0389.npy
monitor_0390,monitor, train, monitor/train/monitor_0390.npy
monitor_0391,monitor, train, monitor/train/monitor_0391.npy
monitor_0392,monitor, train, monitor/train/monitor_0392.npy
monitor_0393,monitor, train, monitor/train/monitor_0393.npy
monitor_0394,monitor, train, monitor/train/monitor_0394.npy
monitor_0395,monitor, train, monitor/train/monitor_0395.npy
monitor_0396,monitor, train, monitor/train/monitor_0396.npy
monitor_0397,monitor, train, monitor/train/monitor_0397.npy
monitor_0398,monitor, train, monitor/train/monitor_0398.npy
monitor_0399,monitor, train, monitor/train/monitor_0399.npy
monitor_0400,monitor, train, monitor/train/monitor_0400.npy
monitor_0401,monitor, train, monitor/train/monitor_0401.npy
monitor_0402,monitor, train, monitor/train/monitor_0402.npy
monitor_0403,monitor, train, monitor/train/monitor_0403.npy
monitor_0404,monitor, train, monitor/train/monitor_0404.npy
monitor_0405,monitor, train, monitor/train/monitor_0405.npy
monitor_0406,monitor, train, monitor/train/monitor_0406.npy
monitor_0407,monitor, train, monitor/train/monitor_0407.npy
monitor_0408,monitor, train, monitor/train/monitor_0408.npy
monitor_0409,monitor, train, monitor/train/monitor_0409.npy
monitor_0410,monitor, train, monitor/train/monitor_0410.npy
monitor_0411,monitor, train, monitor/train/monitor_0411.npy
monitor_0412,monitor, train, monitor/train/monitor_0412.npy
monitor_0413,monitor, train, monitor/train/monitor_0413.npy
monitor_0414,monitor, train, monitor/train/monitor_0414.npy
monitor_0415,monitor, train, monitor/train/monitor_0415.npy
monitor_0416,monitor, train, monitor/train/monitor_0416.npy
monitor_0417,monitor, train, monitor/train/monitor_0417.npy
monitor_0418,monitor, train, monitor/train/monitor_0418.npy
monitor_0419,monitor, train, monitor/train/monitor_0419.npy
monitor_0420,monitor, train, monitor/train/monitor_0420.npy
monitor_0421,monitor, train, monitor/train/monitor_0421.npy
monitor_0422,monitor, train, monitor/train/monitor_0422.npy
monitor_0423,monitor, train, monitor/train/monitor_0423.npy
